scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.02.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.02.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.02.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.02.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.02.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.02.2050 23:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 00:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 01:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 02:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 03:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 04:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 05:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 06:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 07:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 08:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 09:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 10:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 11:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 12:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 13:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 14:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 15:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 16:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 17:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,electrolysis,CH,,GW,typical-day,01.07.2050 23:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 00:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 01:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 02:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 03:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 04:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 05:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 06:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 07:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 08:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 09:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 10:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 11:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 12:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 13:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 14:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 15:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 16:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 17:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.02.2050 23:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 00:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 01:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 02:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 03:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 04:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 05:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 06:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 07:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 08:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 09:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 10:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 11:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 12:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 13:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 14:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 15:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 16:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 17:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,power_to_liquid,CH,,GW,typical-day,01.07.2050 23:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 00:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 01:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 02:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 03:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 04:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 05:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 06:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 07:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 08:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 09:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 10:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 11:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 12:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 13:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 14:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 15:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 16:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 17:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.02.2050 23:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 00:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 01:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 02:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 03:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 04:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 05:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 06:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 07:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 08:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 09:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 10:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 11:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 12:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 13:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 14:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 15:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 16:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 17:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,exports,CH,,GW,typical-day,01.07.2050 23:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 00:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 01:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 02:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 03:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 04:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 05:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 06:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 07:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 08:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 09:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 10:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 11:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 12:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 13:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 14:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 15:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 16:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 17:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.02.2050 23:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 00:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 01:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 02:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 03:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 04:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 05:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 06:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 07:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 08:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 09:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 10:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 11:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 12:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 13:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 14:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 15:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 16:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 17:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,grid_losses,CH,,GW,typical-day,01.07.2050 23:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 00:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 01:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 02:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 03:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 04:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 05:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 06:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 07:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 08:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 09:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 10:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 11:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 12:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 13:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 14:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 15:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 16:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 17:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.02.2050 23:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 00:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 01:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 02:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 03:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 04:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 05:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 06:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 07:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 08:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 09:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 10:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 11:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 12:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 13:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 14:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 15:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 16:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 17:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 18:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 19:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 20:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 21:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 22:00,
cross202506,,reference,electricity_consumption_typical_day,dac,CH,,GW,typical-day,01.07.2050 23:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 00:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 01:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 02:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 03:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 04:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 05:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 06:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 07:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 08:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 09:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 10:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 11:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 12:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 13:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 14:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 15:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 16:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 17:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 18:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 19:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 20:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 21:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 22:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.02.2050 23:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 00:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 01:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 02:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 03:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 04:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 05:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 06:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 07:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 08:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 09:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 10:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 11:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 12:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 13:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 14:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 15:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 16:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 17:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 18:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 19:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 20:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 21:00,
cross202506,,reference,electricity_supply_typical_day,methane_chp_woccs,CH,,GW,typical-day,01.07.2050 22:00,
